dataset,dataset_params,perturbation,perturbation_params,alpha,seed,workflow,implementation_mode,workflow_params,perturbation_family,perturbation_direction,label_source,graph_count,node_count_min,node_count_max,edge_count_min,edge_count_max,distribution_score,mean_shift_score,paired_score,edit_distance_raw,edit_distance_weighted,runtime_seconds,memory_mb,status,error_message
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 8, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 8}",1.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,insertion,,5,8,8,1,10,0.04977177668849686,2.4280218916069205,2.4420446615952516,1.6,1.8666666666666665,0.001058109977748245,0.00531005859375,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 8, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 8}",1.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,insertion,,5,8,8,1,10,15.680000000000001,3.9597979746446663,4.869492213348525,1.6,1.8666666666666665,0.002502568007912487,0.022439956665039062,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 8, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 8}",1.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,insertion,,5,8,8,1,10,0.12951971549004293,0.12951971549004293,0.13146969532013414,1.6,1.8666666666666665,0.02767642299295403,0.092193603515625,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 8, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 8}",1.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,insertion,,5,8,8,1,10,0.3255509267382322,0.3255509267382322,0.3381569823671708,1.6,1.8666666666666665,0.031173116993159056,0.01735401153564453,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",hub_modification,"{""alpha"": 0.5, ""edges_added"": 5, ""edges_removed"": 5, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""hub_modification"", ""perturbation_direction"": ""modification"", ""perturbation_family"": ""hub"", ""rewires"": 5, ""triangles_affected"": 0}",0.5,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",hub,modification,,5,8,8,1,6,4.4577233515585846e-06,0.0,0.1,2.0,2.8666666666666663,0.0018265639955643564,0.005218505859375,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",hub_modification,"{""alpha"": 0.5, ""edges_added"": 5, ""edges_removed"": 5, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""hub_modification"", ""perturbation_direction"": ""modification"", ""perturbation_family"": ""hub"", ""rewires"": 5, ""triangles_affected"": 0}",0.5,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",hub,modification,,5,8,8,1,6,4.88,2.209072203437452,2.9119143558555023,2.0,2.8666666666666663,0.0029039249930065125,0.022930145263671875,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",hub_modification,"{""alpha"": 0.5, ""edges_added"": 5, ""edges_removed"": 5, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""hub_modification"", ""perturbation_direction"": ""modification"", ""perturbation_family"": ""hub"", ""rewires"": 5, ""triangles_affected"": 0}",0.5,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",hub,modification,,5,8,8,1,6,0.07635276352199444,0.07635276352199444,0.0809697156614481,2.0,2.8666666666666663,0.023040734988171607,0.092193603515625,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",hub_modification,"{""alpha"": 0.5, ""edges_added"": 5, ""edges_removed"": 5, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""hub_modification"", ""perturbation_direction"": ""modification"", ""perturbation_family"": ""hub"", ""rewires"": 5, ""triangles_affected"": 0}",0.5,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",hub,modification,,5,8,8,1,6,0.011664261275341039,0.011664261275341039,0.01814272911470827,2.0,2.8666666666666663,0.018947809003293514,0.015267372131347656,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_insertion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",edge,insertion,,5,8,8,0,7,0.0,0.0,0.0,0.0,0.0,0.001032892003422603,0.006134033203125,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_insertion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",edge,insertion,,5,8,8,0,7,0.0,0.0,0.0,0.0,0.0,0.0017191799997817725,0.019601821899414062,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_insertion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",edge,insertion,,5,8,8,0,7,0.0,0.0,0.0,0.0,0.0,0.01635224200435914,0.09207916259765625,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_insertion,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",edge,insertion,,5,8,8,0,7,0.0,0.0,0.0,0.0,0.0,0.016422212996985763,0.015794754028320312,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": ""detected"", ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",community,weakening,detected,5,8,8,1,6,0.0,0.0,0.0,0.0,0.0,0.0008642479951959103,0.00597381591796875,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": ""detected"", ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",community,weakening,detected,5,8,8,1,6,0.0,0.0,0.0,0.0,0.0,0.0013970000145491213,0.021698951721191406,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": ""detected"", ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",community,weakening,detected,5,8,8,1,6,0.0,0.0,0.0,0.0,0.0,0.024439618980977684,0.092193603515625,success,
erdos_renyi,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.12, ""family"": ""erdos_renyi"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",community_weakening,"{""alpha"": 0.0, ""edges_added"": 0, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": ""detected"", ""method"": ""community_weakening"", ""perturbation_direction"": ""weakening"", ""perturbation_family"": ""community"", ""rewires"": 0, ""triangles_affected"": 0}",0.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",community,weakening,detected,5,8,8,1,6,0.0,0.0,0.0,0.0,0.0,0.019840798020595685,0.014580726623535156,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 6}",1.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,insertion,,5,8,8,0,12,0.035305497673217445,2.2569166678911716,2.307405212960029,1.2,1.2828402366863905,0.0010389939998276532,0.0054473876953125,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 6}",1.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,insertion,,5,8,8,0,12,4.320000000000001,2.078460969082653,3.0634558126201594,1.2,1.2828402366863905,0.0015561160107608885,0.021035194396972656,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 6}",1.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,insertion,,5,8,8,0,12,0.06346586585811721,0.06346586585811721,0.06442051363939949,1.2,1.2828402366863905,0.014797633019043133,0.09207916259765625,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",triangle_insertion,"{""alpha"": 1.0, ""edges_added"": 6, ""edges_removed"": 0, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 6}",1.0,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,insertion,,5,8,8,0,12,0.20040301651761377,0.20040301651761377,0.20893025876166654,1.2,1.2828402366863905,0.01648952200775966,0.022617340087890625,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 11, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",edge,deletion,,5,8,8,0,7,0.07372882448257334,3.0360467254948094,3.042313961270563,2.2,2.422485207100592,0.0008940740081015974,0.00583648681640625,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 11, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",edge,deletion,,5,8,8,0,7,46.32,6.805879810869422,7.32591555453193,2.2,2.422485207100592,0.0015094190021045506,0.01625823974609375,success,
stochastic_block_model,"{""data_root"": """", ""dataset_name"": """", ""edge_probability"": 0.1, ""family"": ""stochastic_block_model"", ""m"": 2, ""num_blocks"": 4, ""num_graphs"": 5, ""num_nodes"": 8, ""p_in"": 0.28, ""p_out"": 0.04, ""seed"": 0}",edge_deletion,"{""alpha"": 1.0, ""edges_added"": 0, ""edges_removed"": 11, ""graphs"": 5, ""graphs_skipped"": 0, ""graphs_success"": 5, ""label_source"": null, ""method"": ""edge_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""edge"", ""rewires"": 0, ""triangles_affected"": 0}",1.0,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",edge,deletion,,5,8,8,0,7,2.8200964702151037,2.8200964702151037,2.8224134396148512,2.2,2.422485207100592,0.01289377300417982,0.09207916259765625,success,
