dataset,dataset_params,perturbation,perturbation_params,alpha,seed,workflow,implementation_mode,workflow_params,perturbation_family,perturbation_direction,label_source,graph_count,node_count_min,node_count_max,edge_count_min,edge_count_max,distribution_score,mean_shift_score,paired_score,edit_distance_raw,edit_distance_weighted,runtime_seconds,memory_mb,status,error_message
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.5, ""edges_added"": 3092, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 3092}",0.5,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,insertion,,100,12,72,26,556,4.212019962752474,4.212019962752474,4.2441534905541065,30.92,30.92025647553357,749.7030327720004,1.2846183776855469,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.8, ""edges_added"": 4566, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 4566}",0.8,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,insertion,,100,12,72,26,595,0.07737158019845775,266.0115317277483,267.5731101787141,45.66,45.66043688723415,1.6995188119999511,0.067535400390625,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.8, ""edges_added"": 4566, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 4566}",0.8,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,insertion,,100,12,72,26,595,51.96360000000001,7.208578223200467,26.25926223585057,45.66,45.66043688723415,0.3940478330005135,1.7618846893310547,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.8, ""edges_added"": 4566, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 4566}",0.8,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,insertion,,100,12,72,26,595,0.18575855597967844,0.18575855597967844,0.1868134598105073,45.66,45.66043688723415,26.918923197999902,1.5850296020507812,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.8, ""edges_added"": 4566, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 4566}",0.8,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,insertion,,100,12,72,26,595,5.755112333590919,5.755112333590919,5.77749683253997,45.66,45.66043688723415,741.6012462769995,1.3165559768676758,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.6, ""edges_added"": 3633, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 3633}",0.6,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,insertion,,100,12,72,26,593,0.058615003986780524,197.41806654189136,199.0497288377362,36.33,36.330270253271976,1.6171515800015186,0.067535400390625,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.6, ""edges_added"": 3633, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 3633}",0.6,0,wl_subtree_kernel_mmd,paper_faithful,"{""implementation_mode"": ""paper_faithful"", ""method"": ""wl_subtree_kernel_mmd"", ""wl_compression"": ""shared_canonical_dictionary_per_comparison"", ""wl_feature_construction"": ""subtree_histograms_across_iterations"", ""wl_iterations"": 3, ""wl_kernel_distance_mode"": ""linear_mmd"", ""wl_label_initialization"": ""node_label_or_degree"", ""wl_node_label_key"": ""node_labels""}",triangle,insertion,,100,12,72,26,593,38.07,6.17008914036094,23.64157897030636,36.33,36.330270253271976,0.5127828309996403,1.8355894088745117,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.6, ""edges_added"": 3633, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 3633}",0.6,0,native_netlsd,paper_faithful,"{""distribution_distance"": ""l2_between_mean_signatures"", ""eigenvalue_count"": ""all"", ""eigenvalue_mode"": ""full_spectrum"", ""heat_signature"": ""heat_trace"", ""implementation_mode"": ""paper_faithful"", ""laplacian_type"": ""normalized"", ""method"": ""native_netlsd"", ""netlsd_normalization"": ""empty"", ""netlsd_time_scale_count"": 250, ""netlsd_time_scale_max"": 100.0, ""netlsd_time_scale_min"": 0.01, ""netlsd_time_scale_schedule"": ""logspace""}",triangle,insertion,,100,12,72,26,593,0.1737829935407872,0.1737829935407872,0.17487573062439896,36.33,36.330270253271976,30.637257571999726,1.5850296020507812,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_insertion,"{""alpha"": 0.6, ""edges_added"": 3633, ""edges_removed"": 0, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_insertion"", ""perturbation_direction"": ""insertion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 3633}",0.6,0,diversity_curves_shortest_path,paper_faithful,"{""distance_metric"": ""shortest_path"", ""distribution_distance"": ""l2_between_mean_curves"", ""diversity_contraction_mode"": ""random_edge"", ""diversity_curve_definition"": ""shortest_path_spread"", ""diversity_repetitions"": 3, ""diversity_scale_count"": ""dataset_max_nodes"", ""diversity_scale_schedule"": ""all_integer_cardinalities"", ""diversity_upsampling_enabled"": true, ""implementation_mode"": ""paper_faithful"", ""method"": ""diversity_curves_shortest_path"", ""random_seed"": 0}",triangle,insertion,,100,12,72,26,593,4.791305883644024,4.791305883644024,4.820043227120456,36.33,36.330270253271976,716.0007675319994,1.3123960494995117,success,
imdb_binary,"{""data_root"": ""data"", ""dataset_name"": ""IMDB-BINARY"", ""edge_probability"": 0.1, ""family"": ""imdb_binary"", ""m"": 2, ""num_blocks"": 3, ""num_graphs"": 100, ""num_nodes"": 50, ""p_in"": 0.25, ""p_out"": 0.03, ""seed"": 0}",triangle_deletion,"{""alpha"": 0.2, ""edges_added"": 0, ""edges_removed"": 1702, ""graphs"": 100, ""graphs_skipped"": 0, ""graphs_success"": 100, ""label_source"": null, ""method"": ""triangle_deletion"", ""perturbation_direction"": ""deletion"", ""perturbation_family"": ""triangle"", ""rewires"": 0, ""triangles_affected"": 1702}",0.2,0,structural_statistics_mmd,descriptor_baseline,"{""bandwidth"": 10.0, ""feature_count"": 9, ""implementation_mode"": ""descriptor_baseline"", ""kernel"": ""rbf_mmd"", ""method"": ""structural_statistics_mmd""}",triangle,deletion,,100,12,72,21,435,0.08345463946743299,166.38385095085198,166.95686070569434,17.02,17.192348985099333,1.3233509750007215,0.067535400390625,success,
